time;msg_out;bytes_out
1575980346.555743;609;4384800
1575980347.626791;261;1879200
1575980348.632884;86;619200
1575980349.635180;0;0
1575980350.651209;498;3585600
1575980351.675854;147;1058400
1575980352.675917;263;1893600
1575980353.679637;315;2268000
1575980354.768168;204;1468800
1575980355.811778;348;2505600
1575980356.814176;355;2556000
1575980357.817304;235;1692000
1575980358.856255;145;1044000
1575980359.861084;173;1245600
1575980360.886339;181;1303200
1575980361.911182;166;1195200
1575980362.918717;505;3636000
1575980363.928241;257;1850400
1575980364.933228;246;1771200
1575980365.937206;234;1684800
1575980366.991327;258;1857600
1575980367.996326;282;2030400
1575980369.005239;310;2232000
1575980370.043840;193;1389600
1575980371.124094;368;2649600
1575980372.136338;185;1332000
1575980373.174888;80;576000
1575980374.180884;497;3578400
1575980375.185386;376;2707200
1575980376.186247;307;2210400
1575980377.187108;291;2095200
1575980378.233333;356;2563200
1575980379.241158;414;2980800
1575980380.326672;272;1958400
1575980381.334534;356;2563200
1575980382.340145;546;3931200
1575980383.345562;433;3117600
1575980384.362083;291;2095200
1575980385.374358;380;2736000
1575980386.416873;324;2332800
1575980387.492915;286;2059200
1575980388.500408;532;3830400
1575980389.510676;428;3081600
1575980390.513450;348;2505600
1575980391.525612;348;2505600
1575980392.604822;290;2088000
1575980393.610718;231;1663200
1575980394.629649;144;1036800
1575980395.649866;227;1634400
1575980396.665856;207;1490400
1575980397.679763;189;1360800
1575980398.690373;335;2412000
1575980399.694643;321;2311200
1575980400.697872;299;2152800
1575980401.709862;287;2066400
1575980402.719869;239;1720800
1575980403.723596;243;1749600
1575980404.731711;320;2304000
1575980405.738029;33;237600
1575980406.778002;25;180000
1575980407.802863;294;2116800
1575980408.864989;359;2584800
1575980409.882115;244;1756800
1575980410.940747;154;1108800
1575980411.958168;173;1245600
1575980412.975342;76;547200
1575980413.978079;80;576000
1575980415.004629;280;2016000
1575980416.041957;193;1389600
1575980417.044476;334;2404800
1575980418.050474;372;2678400
1575980419.054375;342;2462400
1575980420.064430;322;2318400
1575980421.065586;312;2246400
1575980422.066639;343;2469600
1575980423.068466;324;2332800
1575980424.077719;321;2311200
1575980425.085560;314;2260800
1575980426.095575;334;2404800
1575980427.097097;223;1605600
1575980428.097549;328;2361600
1575980429.097766;303;2181600
1575980430.101470;327;2354400
1575980431.102853;326;2347200
1575980432.103760;329;2368800
1575980433.109723;303;2181600
1575980434.110649;325;2340000
1575980435.116821;288;2073600
1575980436.118634;257;1850400
1575980437.119678;216;1555200
1575980438.120900;307;2210400
1575980439.121136;298;2145600
1575980440.124883;308;2217600
1575980441.133819;304;2188800
1575980442.133935;306;2203200
1575980443.134694;280;2016000
1575980444.138859;268;1929600
1575980445.141832;294;2116800
1575980446.146914;265;1908000
1575980447.163577;231;1663200
1575980448.170783;253;1821600
1575980449.176969;264;1900800
1575980450.182894;245;1764000
1575980451.183160;256;1843200
1575980452.184385;262;1886400
1575980453.188161;279;2008800
1575980454.191014;260;1872000
1575980455.194170;251;1807200
1575980456.198406;230;1656000
1575980457.198903;218;1569600
1575980458.200950;153;1101600
1575980459.203985;245;1764000
1575980460.205978;247;1778400
1575980461.211172;249;1792800
1575980462.220264;247;1778400
1575980463.221996;236;1699200
1575980464.225062;238;1713600
1575980465.229016;224;1612800
1575980466.231114;239;1720800
1575980467.231203;240;1728000
1575980468.231428;157;1130400
1575980469.238415;258;1857600
1575980470.238264;260;1872000
1575980471.239078;231;1663200
1575980472.244251;275;1980000
1575980473.245149;269;1936800
1575980474.247218;260;1872000
1575980475.251194;255;1836000
1575980476.251207;243;1749600
1575980477.254326;234;1684800
1575980478.311268;224;1612800
1575980479.311328;187;1346400
1575980480.316259;229;1648800
1575980481.319261;209;1504800
1575980482.319343;179;1288800
1575980483.321368;171;1231200
1575980484.328465;187;1346400
1575980485.344341;185;1332000
1575980486.351385;181;1303200
1575980487.352280;177;1274400
1575980488.356290;174;1252800
1575980489.363388;192;1382400
1575980490.366673;196;1411200
1575980491.368417;194;1396800
1575980492.375364;193;1389600
1575980493.379603;183;1317600
1575980494.386625;180;1296000
1575980495.412569;200;1440000
1575980496.425587;170;1224000
1575980497.436743;224;1612800
1575980498.443532;207;1490400
1575980499.528678;182;1310400
1575980500.535714;187;1346400
1575980501.540653;169;1216800
1575980502.545536;174;1252800
1575980503.545613;173;1245600
1575980504.548019;223;1605600
1575980505.555607;234;1684800
1575980506.555648;199;1432800
1575980507.600661;125;900000
1575980508.614107;198;1425600
1575980509.615643;230;1656000
1575980510.620787;171;1231200
1575980511.678749;238;1713600
1575980512.686764;262;1886400
1575980513.695277;249;1792800
1575980514.711916;211;1519200
1575980515.754870;200;1440000
1575980516.827538;185;1332000
1575980517.911072;129;928800
1575980518.925783;87;626400
1575980519.931059;84;604800
1575980520.955075;90;648000
1575980521.974022;89;640800
1575980522.976004;53;381600
1575980523.978026;135;972000
1575980524.979077;187;1346400
1575980525.990393;259;1864800
1575980526.992608;273;1965600
1575980527.998525;178;1281600
1575980529.008157;178;1281600
1575980530.012232;145;1044000
1575980531.013374;138;993600
1575980532.017324;177;1274400
1575980533.025240;206;1483200
1575980534.026247;213;1533600
1575980535.041391;235;1692000
1575980536.052484;163;1173600
1575980537.053255;252;1814400
1575980538.058333;218;1569600
1575980539.060333;243;1749600
1575980540.062287;241;1735200
1575980541.065264;261;1879200
1575980542.075565;285;2052000
1575980543.096661;233;1677600
1575980544.098569;257;1850400
1575980545.104536;233;1677600
1575980546.113417;238;1713600
1575980547.113580;218;1569600
1575980548.113649;203;1461600
1575980549.132732;222;1598400
1575980550.143548;143;1029600
1575980551.146727;193;1389600
1575980552.147625;196;1411200
1575980553.152465;211;1519200
1575980554.154638;181;1303200
1575980555.167138;214;1540800
1575980556.169506;165;1188000
1575980557.170657;264;1900800
1575980558.171880;220;1584000
1575980559.172498;279;2008800
1575980560.174793;254;1828800
1575980561.176594;224;1612800
1575980562.178734;144;1036800
1575980563.179768;91;655200
1575980564.180859;107;770400
1575980565.193165;45;324000
1575980566.266063;4;28800
1575980567.269968;112;806400
1575980568.270211;203;1461600
1575980569.272945;250;1800000
1575980570.276072;263;1893600
1575980571.286320;287;2066400
1575980572.287053;282;2030400
1575980573.301347;281;2023200
1575980574.302175;278;2001600
1575980575.306157;256;1843200
1575980576.312212;199;1432800
1575980577.350856;166;1195200
1575980578.368399;89;640800
1575980579.376284;170;1224000
1575980580.384629;292;2102400
1575980581.387196;338;2433600
1575980582.394607;355;2556000
1575980583.398637;323;2325600
1575980584.403445;330;2376000
1575980585.405251;343;2469600
1575980586.406264;342;2462400
1575980587.407205;355;2556000
1575980588.408277;359;2584800
1575980589.408272;247;1778400
1575980590.408545;351;2527200
1575980591.415376;337;2426400
1575980592.416671;356;2563200
1575980593.422433;350;2520000
1575980594.423473;368;2649600
1575980595.428590;365;2628000
1575980596.429666;363;2613600
1575980597.432361;362;2606400
1575980598.440435;354;2548800
1575980599.451506;253;1821600
1575980600.460733;320;2304000
1575980601.470590;366;2635200
1575980602.472566;364;2620800
1575980603.475828;315;2268000
1575980604.478585;349;2512800
1575980605.485863;308;2217600
1575980606.487538;287;2066400
1575980607.495235;289;2080800
1575980608.495442;294;2116800
1575980609.496612;273;1965600
1575980610.498527;171;1231200
1575980611.499598;205;1476000
1575980612.502691;208;1497600
1575980613.510771;239;1720800
1575980614.510871;272;1958400
1575980615.511688;306;2203200
1575980616.511948;331;2383200
1575980617.519056;350;2520000
1575980618.520640;349;2512800
1575980619.520738;358;2577600
1575980620.520701;334;2404800
1575980621.529919;363;2613600
1575980622.530004;343;2469600
1575980623.530777;354;2548800
1575980624.537008;344;2476800
1575980625.538832;356;2563200
1575980626.539699;327;2354400
1575980627.541986;356;2563200
1575980628.547878;347;2498400
1575980629.548838;341;2455200
1575980630.553921;312;2246400
1575980631.562300;332;2390400
1575980632.605407;272;1958400
1575980633.609058;325;2340000
1575980634.619970;310;2232000
1575980635.627233;288;2073600
1575980636.627180;288;2073600
1575980637.627311;262;1886400
1575980638.637045;303;2181600
1575980639.641205;309;2224800
1575980640.644265;271;1951200
1575980641.692002;315;2268000
1575980642.699333;332;2390400
1575980643.701071;216;1555200
1575980644.702175;358;2577600
1575980645.703017;355;2556000
1575980646.706152;351;2527200
1575980647.706228;348;2505600
1575980648.713314;359;2584800
1575980649.715164;336;2419200
1575980650.719227;344;2476800
1575980651.721151;350;2520000
1575980652.724385;335;2412000
1575980653.731734;227;1634400
1575980654.734288;346;2491200
1575980655.738429;342;2462400
1575980656.739397;314;2260800
1575980657.748259;334;2404800
1575980658.748367;342;2462400
1575980659.749218;350;2520000
1575980660.751272;356;2563200
1575980661.756428;331;2383200
1575980662.756299;342;2462400
1575980663.757403;344;2476800
1575980664.760355;349;2512800
1575980665.761373;356;2563200
1575980666.762255;357;2570400
1575980667.776534;309;2224800
1575980668.778609;215;1548000
1575980669.779458;319;2296800
1575980670.780552;315;2268000
1575980671.782376;331;2383200
1575980672.786925;312;2246400
1575980673.788802;277;1994400
1575980674.790491;279;2008800
1575980675.794680;257;1850400
1575980676.802625;277;1994400
1575980677.807484;275;1980000
1575980678.807522;198;1425600
1575980679.807568;332;2390400
1575980680.814777;341;2455200
1575980681.818690;349;2512800
1575980682.827813;342;2462400
1575980683.827922;337;2426400
1575980684.830508;356;2563200
1575980685.832688;350;2520000
1575980686.832732;332;2390400
1575980687.834662;333;2397600
1575980688.837720;335;2412000
1575980689.841727;250;1800000
1575980690.846800;343;2469600
1575980691.852870;348;2505600
1575980692.854181;341;2455200
1575980693.881140;358;2577600
1575980694.881737;364;2620800
1575980695.883991;348;2505600
1575980696.883837;322;2318400
1575980697.893950;328;2361600
1575980698.895734;334;2404800
1575980699.897856;246;1771200
1575980700.899029;332;2390400
1575980701.901865;310;2232000
1575980702.908178;330;2376000
1575980703.913946;336;2419200
1575980704.922864;360;2592000
1575980705.924953;352;2534400
1575980706.926860;358;2577600
1575980707.928926;333;2397600
1575980708.934042;343;2469600
1575980709.978125;300;2160000
1575980710.978885;326;2347200
1575980711.980942;350;2520000
1575980712.982085;321;2311200
1575980713.983324;337;2426400
1575980714.985120;337;2426400
1575980715.987159;341;2455200
1575980716.988042;351;2527200
1575980717.991415;354;2548800
1575980718.991372;324;2332800
1575980720.000244;318;2289600
1575980721.004284;240;1728000
1575980722.005085;328;2361600
1575980723.005171;285;2052000
1575980724.005272;298;2145600
1575980725.006239;321;2311200
1575980726.008149;350;2520000
1575980727.010085;336;2419200
1575980728.011454;323;2325600
1575980729.012262;326;2347200
1575980730.015342;319;2296800
1575980731.024354;331;2383200
1575980732.028244;233;1677600
1575980733.031338;334;2404800
1575980734.032225;328;2361600
1575980735.032337;329;2368800
1575980736.032422;329;2368800
1575980737.039597;333;2397600
1575980738.049383;350;2520000
1575980739.054507;355;2556000
1575980740.055465;348;2505600
1575980741.058297;353;2541600
1575980742.058285;354;2548800
1575980743.058334;248;1785600
1575980744.065557;326;2347200
1575980745.066662;347;2498400
1575980746.070719;335;2412000
1575980747.071439;347;2498400
1575980748.080624;316;2275200
1575980749.085609;296;2131200
1575980750.085644;304;2188800
1575980751.089552;326;2347200
1575980752.090456;340;2448000
1575980753.097528;231;1663200
1575980754.097683;334;2404800
1575980755.099462;343;2469600
1575980756.099516;338;2433600
1575980757.099583;349;2512800
1575980758.108791;348;2505600
1575980759.117311;326;2347200
1575980760.122779;351;2527200
1575980761.125669;354;2548800
1575980762.133052;362;2606400
1575980763.174708;348;2505600
1575980764.178749;261;1879200
1575980765.183782;327;2354400
1575980766.184751;343;2469600
1575980767.194769;352;2534400
1575980768.195673;341;2455200
1575980769.202742;348;2505600
1575980770.207464;339;2440800
1575980771.208980;355;2556000
1575980772.214909;358;2577600
1575980773.217070;351;2527200
1575980774.217160;248;1785600
1575980775.219228;350;2520000
1575980776.219438;353;2541600
1575980777.223829;365;2628000
1575980778.227850;343;2469600
1575980779.228905;354;2548800
1575980780.230328;348;2505600
1575980781.236816;321;2311200
1575980782.237658;330;2376000
1575980783.239893;328;2361600
1575980784.240535;222;1598400
1575980785.242982;305;2196000
1575980786.247524;304;2188800
1575980787.256102;286;2059200
1575980788.259586;266;1915200
1575980789.260890;310;2232000
1575980790.261078;281;2023200
1575980791.267948;324;2332800
1575980792.268085;334;2404800
1575980793.268053;351;2527200
1575980794.268977;351;2527200
1575980795.275138;351;2527200
1575980796.277067;360;2592000
1575980797.290502;359;2584800
1575980798.295465;366;2635200
1575980799.365458;346;2491200
1575980800.366280;282;2030400
1575980801.368399;352;2534400
1575980802.370573;349;2512800
1575980803.377526;354;2548800
1575980804.386179;359;2584800
1575980805.386284;328;2361600
1575980806.390112;346;2491200
1575980807.398725;341;2455200
1575980808.398695;340;2448000
1575980809.399243;347;2498400
1575980810.399823;247;1778400
1575980811.401026;336;2419200
1575980812.401872;342;2462400
1575980813.402705;341;2455200
1575980814.404108;318;2289600
1575980815.404944;345;2484000
1575980816.410879;319;2296800
1575980817.419737;324;2332800
1575980818.421094;313;2253600
1575980819.421002;304;2188800
1575980820.421076;218;1569600
1575980821.421716;331;2383200
1575980822.425173;322;2318400
1575980823.428259;326;2347200
1575980824.429492;328;2361600
1575980825.431337;323;2325600
1575980826.432951;335;2412000
1575980827.439763;302;2174400
1575980828.440012;318;2289600
1575980829.441071;320;2304000
1575980830.443010;330;2376000
1575980831.497203;225;1620000
1575980832.497960;322;2318400
1575980833.498132;350;2520000
1575980834.499802;346;2491200
1575980835.499973;353;2541600
1575980836.500051;350;2520000
1575980837.504280;362;2606400
1575980838.540008;341;2455200
1575980839.541000;350;2520000
1575980840.541137;301;2167200
1575980841.584726;307;2210400
1575980842.595037;233;1677600
1575980843.595052;323;2325600
1575980844.600095;321;2311200
1575980845.602128;312;2246400
1575980846.609151;338;2433600
1575980847.609896;352;2534400
1575980848.610240;355;2556000
1575980849.611227;345;2484000
1575980850.611390;324;2332800
1575980851.616411;334;2404800
1575980852.665203;310;2232000
1575980853.671478;279;2008800
1575980854.671428;365;2628000
1575980855.671523;352;2534400
1575980856.681363;367;2642400
1575980857.682143;356;2563200
1575980858.688238;354;2548800
1575980859.691600;360;2592000
1575980860.698575;363;2613600
1575980861.699235;372;2678400
1575980862.700237;361;2599200
1575980863.701551;251;1807200
1575980864.703490;368;2649600
1575980865.704413;354;2548800
1575980866.707732;374;2692800
1575980867.711637;359;2584800
1575980868.712548;362;2606400
1575980869.714432;366;2635200
1575980870.719502;352;2534400
1575980871.725562;366;2635200
1575980872.727534;362;2606400
1575980873.729532;251;1807200
1575980874.731666;373;2685600
1575980875.733441;369;2656800
1575980876.741762;357;2570400
1575980877.742036;360;2592000
1575980878.744741;365;2628000
1575980879.745487;378;2721600
1575980880.745681;364;2620800
1575980881.749030;369;2656800
1575980882.749570;371;2671200
1575980883.752971;367;2642400
1575980884.765512;263;1893600
1575980885.766633;371;2671200
1575980886.767616;375;2700000
1575980887.767994;361;2599200
1575980888.771754;368;2649600
1575980889.776825;364;2620800
1575980890.778008;353;2541600
1575980891.779745;335;2412000
1575980892.781876;312;2246400
1575980893.786773;339;2440800
1575980894.786879;355;2556000
1575980895.786944;352;2534400
1575980896.786949;351;2527200
1575980897.792949;355;2556000
1575980898.796739;336;2419200
1575980899.798774;357;2570400
1575980900.800933;357;2570400
1575980901.806825;350;2520000
1575980902.809077;348;2505600
1575980903.827000;287;2066400
1575980904.826867;324;2332800
1575980905.827092;353;2541600
1575980906.827153;345;2484000
1575980907.828994;333;2397600
1575980908.829223;354;2548800
1575980909.836963;357;2570400
1575980910.837034;363;2613600
1575980911.837294;346;2491200
1575980912.845834;349;2512800
1575980913.852045;345;2484000
1575980914.857099;256;1843200
1575980915.858135;344;2476800
1575980916.858334;353;2541600
1575980917.860916;323;2325600
1575980918.862117;339;2440800
1575980919.864344;349;2512800
1575980920.873447;330;2376000
1575980921.876282;351;2527200
1575980922.879133;330;2376000
1575980923.887059;335;2412000
1575980924.888376;252;1814400
1575980925.898469;345;2484000
1575980926.898524;342;2462400
1575980927.903318;336;2419200
1575980928.903567;318;2289600
1575980929.905172;291;2095200
1575980930.905240;366;2635200
1575980931.908250;374;2692800
1575980932.908414;374;2692800
1575980933.910203;374;2692800
1575980934.919810;370;2664000
1575980935.920411;374;2692800
1575980936.926693;375;2700000
1575980937.929389;372;2678400
1575980938.930566;367;2642400
1575980939.930605;370;2664000
1575980940.933383;255;1836000
1575980941.935354;369;2656800
1575980942.936336;369;2656800
1575980943.936520;372;2678400
1575980944.947491;369;2656800
1575980945.949908;362;2606400
1575980946.950378;378;2721600
1575980947.960336;375;2700000
1575980948.966574;370;2664000
1575980949.975904;375;2700000
1575980950.979463;266;1915200
1575980952.048863;356;2563200
1575980953.049717;384;2764800
1575980954.050758;374;2692800
1575980955.051486;378;2721600
1575980956.051552;371;2671200
1575980957.053848;375;2700000
1575980958.053692;384;2764800
1575980959.056565;376;2707200
1575980960.056643;374;2692800
1575980961.075761;339;2440800
1575980962.076535;312;2246400
1575980963.078612;364;2620800
1575980964.080597;374;2692800
1575980965.081636;375;2700000
1575980966.082673;370;2664000
1575980967.083605;373;2685600
1575980968.093035;380;2736000
1575980969.094678;381;2743200
1575980970.103044;367;2642400
1575980971.103256;373;2685600
1575980972.103722;273;1965600
1575980973.104742;372;2678400
1575980974.106840;373;2685600
1575980975.107861;375;2700000
1575980976.109737;373;2685600
1575980977.117946;361;2599200
1575980978.118946;382;2750400
1575980979.125982;371;2671200
1575980980.127031;369;2656800
1575980981.127927;378;2721600
1575980982.129882;259;1864800
1575980983.129965;368;2649600
1575980984.131874;359;2584800
1575980985.132995;357;2570400
1575980986.133010;354;2548800
1575980987.133094;360;2592000
1575980988.135999;368;2649600
1575980989.143177;367;2642400
1575980990.143159;379;2728800
1575980991.144026;381;2743200
1575980992.162193;331;2383200
1575980993.166620;318;2289600
1575980994.170336;381;2743200
1575980995.175041;372;2678400
1575980996.181347;373;2685600
1575980997.190221;377;2714400
1575980998.197052;379;2728800
1575980999.197205;376;2707200
1575981000.207226;382;2750400
1575981001.210464;380;2736000
1575981002.211207;382;2750400
1575981003.214653;271;1951200
1575981004.215214;375;2700000
1575981005.218204;381;2743200
1575981006.225270;383;2757600
1575981007.227217;383;2757600
1575981008.228306;373;2685600
1575981009.230234;370;2664000
1575981010.231169;380;2736000
1575981011.233356;374;2692800
1575981012.235404;379;2728800
1575981013.240773;267;1922400
1575981014.240585;376;2707200
1575981015.247343;377;2714400
1575981016.250029;382;2750400
1575981017.250405;369;2656800
1575981018.254660;382;2750400
1575981019.257328;381;2743200
1575981020.258328;383;2757600
1575981021.259657;377;2714400
1575981022.262408;380;2736000
1575981023.277517;270;1944000
1575981024.282802;378;2721600
1575981025.289904;377;2714400
1575981026.291459;384;2764800
1575981027.297625;365;2628000
1575981028.298445;380;2736000
1575981029.298448;376;2707200
1575981030.305873;371;2671200
1575981031.307587;383;2757600
1575981032.307610;376;2707200
1575981033.309674;375;2700000
1575981034.310519;252;1814400
1575981035.310825;373;2685600
1575981036.311773;372;2678400
1575981037.312665;366;2635200
1575981038.315717;380;2736000
1575981039.317685;378;2721600
1575981040.317790;376;2707200
1575981041.326898;382;2750400
1575981042.330868;379;2728800
1575981043.335025;380;2736000
1575981044.336833;272;1958400
1575981045.343929;383;2757600
1575981046.352985;383;2757600
1575981047.361773;383;2757600
1575981048.362808;381;2743200
1575981049.367879;378;2721600
1575981050.368899;376;2707200
1575981051.377174;386;2779200
1575981052.387004;375;2700000
1575981053.392933;378;2721600
1575981054.393885;264;1900800
1575981055.395793;376;2707200
1575981056.395839;380;2736000
1575981057.396835;385;2772000
1575981058.397984;371;2671200
1575981059.399866;384;2764800
1575981060.401888;379;2728800
1575981061.401920;378;2721600
1575981062.403027;381;2743200
1575981063.404882;376;2707200
1575981064.409189;359;2584800
1575981065.412203;293;2109600
1575981066.414002;383;2757600
1575981067.418077;378;2721600
1575981068.418964;381;2743200
1575981069.421507;376;2707200
1575981070.423062;377;2714400
1575981071.432020;381;2743200
1575981072.436273;384;2764800
1575981073.437058;375;2700000
1575981074.437227;368;2649600
1575981075.459532;276;1987200
1575981076.460300;382;2750400
1575981077.463116;374;2692800
1575981078.463340;370;2664000
1575981079.463462;372;2678400
1575981080.463617;282;2030400
1575981081.468694;299;2152800
1575981082.470941;329;2368800
1575981083.474881;303;2181600
1575981084.480062;316;2275200
1575981085.480053;269;1936800
1575981086.480402;379;2728800
1575981087.488097;374;2692800
1575981088.488072;378;2721600
1575981089.497194;377;2714400
1575981090.499257;372;2678400
1575981091.507364;380;2736000
1575981092.507531;368;2649600
1575981093.508155;376;2707200
1575981094.516243;366;2635200
1575981095.573986;325;2340000
1575981096.581403;323;2325600
1575981097.587604;377;2714400
1575981098.587810;375;2700000
1575981099.588396;348;2505600
1575981100.666536;289;2080800
1575981101.729981;25;180000
1575981102.733089;45;324000
1575981103.734958;318;2289600
1575981104.736024;327;2354400
1575981105.737077;338;2433600
1575981106.741253;307;2210400
1575981107.742162;337;2426400
1575981108.746080;325;2340000
1575981109.748112;330;2376000
1575981110.751903;226;1627200
1575981111.752157;272;1958400
1575981112.779532;302;2174400
1575981113.786308;323;2325600
1575981114.787376;290;2088000
1575981115.788196;258;1857600
1575981116.799416;209;1504800
1575981117.804626;166;1195200
1575981118.805079;134;964800
1575981119.819154;131;943200
1575981120.828228;66;475200
1575981121.855379;46;331200
1575981122.895916;44;316800
1575981123.897919;80;576000
1575981124.907716;116;835200
1575981125.907856;189;1360800
1575981126.909700;264;1900800
1575981127.914702;188;1353600
1575981128.917796;123;885600
1575981129.922824;133;957600
1575981130.926896;134;964800
1575981131.926938;118;849600
1575981132.936801;131;943200
1575981133.941878;109;784800
1575981134.954933;172;1238400
1575981135.972974;110;792000
1575981136.977869;84;604800
1575981137.996959;78;561600
1575981138.997930;43;309600
1575981140.003994;39;280800
1575981141.013019;39;280800
1575981142.020947;40;288000
1575981143.041991;41;295200
1575981144.067043;37;266400
1575981145.094067;27;194400
1575981146.107008;32;230400
1575981147.115025;29;208800
1575981148.141086;33;237600
1575981149.151108;32;230400
1575981150.163038;41;295200
1575981151.185094;42;302400
1575981152.202119;36;259200
1575981153.232152;52;374400
1575981154.269094;61;439200
1575981155.287113;58;417600
1575981156.292154;62;446400
1575981157.308202;67;482400
1575981158.316144;81;583200
1575981159.351190;41;295200
1575981160.352226;30;216000
1575981161.362260;35;252000
1575981162.364328;27;194400
1575981163.364577;28;201600
1575981164.367621;61;439200
1575981165.380683;67;482400
1575981166.381983;73;525600
1575981167.445622;103;741600
1575981168.449685;80;576000
1575981169.459808;101;727200
1575981170.469625;113;813600
1575981171.470665;112;806400
1575981172.477882;132;950400
1575981173.485893;189;1360800
1575981174.487901;237;1706400
1575981175.494813;267;1922400
1575981176.496778;279;2008800
1575981177.499847;287;2066400
1575981178.501889;292;2102400
1575981179.511065;256;1843200
1575981180.513894;208;1497600
1575981181.516895;171;1231200
1575981182.524930;105;756000
1575981183.526810;75;540000
1575981184.538845;31;223200
1575981185.544880;47;338400
1575981186.545027;87;626400
1575981187.549959;116;835200
1575981188.559992;127;914400
1575981189.559920;160;1152000
1575981190.567060;144;1036800
1575981191.573006;138;993600
1575981192.585143;138;993600
1575981193.592095;94;676800
1575981194.595009;101;727200
1575981195.600075;85;612000
1575981196.604970;86;619200
1575981197.607137;89;640800
1575981198.615049;125;900000
1575981199.615095;103;741600
1575981200.617017;153;1101600
1575981201.625092;145;1044000
1575981202.645122;72;518400
1575981203.663140;79;568800
1575981204.670201;55;396000
1575981205.685141;87;626400
1575981206.694132;59;424800
1575981207.708400;39;280800
1575981208.711281;48;345600
1575981209.735357;59;424800
1575981210.748495;59;424800
1575981211.753333;77;554400
1575981212.771422;76;547200
1575981213.790396;63;453600
1575981214.825297;62;446400
1575981215.825351;46;331200
1575981216.833821;55;396000
1575981217.845858;103;741600
1575981218.851050;163;1173600
1575981219.862088;186;1339200
1575981220.861997;204;1468800
1575981221.862929;202;1454400
1575981222.875038;198;1425600
1575981223.874993;211;1519200
1575981224.876981;194;1396800
1575981225.880937;227;1634400
1575981226.887014;175;1260000
1575981227.888140;252;1814400
1575981228.890128;238;1713600
1575981229.893263;241;1735200
1575981230.898190;243;1749600
1575981231.902254;263;1893600
1575981232.907213;248;1785600
1575981233.914388;248;1785600
1575981234.917063;197;1418400
1575981235.917207;202;1454400
1575981236.918297;235;1692000
1575981237.928315;235;1692000
1575981238.934233;215;1548000
1575981239.944322;200;1440000
1575981240.953218;210;1512000
1575981241.954330;229;1648800
1575981242.957325;225;1620000
1575981243.959199;216;1555200
1575981244.961243;230;1656000
1575981245.961291;217;1562400
1575981246.966322;235;1692000
1575981247.967265;198;1425600
1575981248.968308;173;1245600
1575981249.968570;229;1648800
1575981251.007492;237;1706400
1575981252.017364;200;1440000
1575981253.020490;277;1994400
1575981254.024512;234;1684800
1575981255.034517;222;1598400
1575981256.036330;247;1778400
1575981257.042418;252;1814400
1575981258.044600;217;1562400
1575981259.050504;243;1749600
1575981260.051710;245;1764000
1575981261.060478;248;1785600
1575981262.071489;186;1339200
1575981263.074700;249;1792800
1575981264.075685;254;1828800
1575981265.079478;264;1900800
1575981266.082520;282;2030400
1575981267.088870;284;2044800
1575981268.090677;264;1900800
1575981269.094825;282;2030400
1575981270.098762;252;1814400
1575981271.103752;263;1893600
1575981272.110690;175;1260000
1575981273.115794;219;1576800
1575981274.116614;226;1627200
1575981275.117857;244;1756800
1575981276.121667;243;1749600
1575981277.126831;244;1756800
1575981278.133936;249;1792800
1575981279.135760;213;1533600
1575981280.142858;249;1792800
1575981281.154788;237;1706400
1575981282.204870;208;1497600
1575981283.208858;211;1519200
1575981284.213788;240;1728000
