time;RSSI;RSRP;SINR;RSRQ;TX POWER;PCC RXD RSRP;PCC RXD RSSI;PCC RXM RSRP;PCC RXM RSSI;SCC RXD RSRP;SCC RXD RSSI;SCC RXM RSRP;SCC RXM RSSI;BAND;BW;RX CHAN;TX CHAN;SCELL BAND;SCELL BW;SCELL CHAN;CELLID;TAC;IP;network;interface
1575983808.885;-76.0;-101.0;17.2;-7.2;21.0;-140.0;-95.0;-101.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983809.130;-80.0;-101.0;16.6;-7.3;21.0;-140.0;-94.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983809.376;-80.0;-101.0;17.6;-7.4;21.0;-140.0;-95.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983809.683;-79.0;-101.0;17.2;-7.3;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983809.929;-79.0;-101.0;17.2;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983810.174;-77.0;-101.0;18.0;-7.2;21.0;-140.0;-95.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983810.419;-78.0;-101.0;17.4;-7.2;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983810.666;-78.0;-101.0;17.8;-7.3;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983810.973;-78.0;-101.0;18.2;-7.1;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983811.218;-76.0;-101.0;17.4;-7.1;21.0;-140.0;-95.0;-101.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983811.464;-79.0;-101.0;17.0;-7.0;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983811.710;-79.0;-101.0;17.8;-7.1;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983811.955;-79.0;-101.0;18.0;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983812.262;-77.0;-101.0;17.6;-7.2;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983812.508;-78.0;-101.0;18.4;-7.2;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983812.754;-80.0;-101.0;18.0;-7.2;15.0;-140.0;-94.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983812.999;-79.0;-101.0;17.6;-7.0;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983813.244;-78.0;-101.0;16.8;-7.2;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983813.551;-79.0;-101.0;17.8;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983813.797;-79.0;-101.0;17.4;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983814.042;-79.0;-101.0;17.2;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983814.287;-78.0;-100.0;17.4;-7.2;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983814.532;-79.0;-101.0;17.4;-7.3;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983814.840;-76.0;-100.0;18.4;-7.2;21.0;-140.0;-94.0;-100.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983815.096;-80.0;-101.0;17.4;-7.2;21.0;-140.0;-95.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983815.341;-78.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983815.587;-78.0;-101.0;18.2;-7.2;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983815.833;-79.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983816.140;-77.0;-101.0;18.6;-7.1;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983816.385;-77.0;-100.0;19.0;-7.3;21.0;-140.0;-94.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983816.631;-78.0;-100.0;18.2;-7.0;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983816.876;-78.0;-100.0;18.8;-7.1;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983817.122;-79.0;-100.0;17.8;-7.3;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983817.429;-79.0;-101.0;17.6;-7.1;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983817.674;-79.0;-101.0;17.6;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983817.920;-80.0;-101.0;18.0;-7.2;21.0;-140.0;-94.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983818.165;-77.0;-100.0;18.0;-7.1;21.0;-140.0;-94.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983818.411;-78.0;-101.0;17.8;-7.3;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983818.718;-79.0;-100.0;18.0;-7.2;21.0;-140.0;-94.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983818.963;-77.0;-101.0;17.8;-7.3;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983819.209;-79.0;-101.0;18.2;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983819.454;-78.0;-101.0;17.8;-7.2;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983819.700;-80.0;-101.0;18.0;-7.3;21.0;-140.0;-95.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983820.007;-77.0;-101.0;17.6;-7.3;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983820.253;-78.0;-101.0;18.0;-7.4;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983820.498;-79.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983820.744;-78.0;-100.0;18.6;-7.1;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983820.989;-78.0;-100.0;18.8;-7.3;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983821.296;-78.0;-100.0;18.6;-7.2;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983821.542;-78.0;-100.0;18.6;-7.3;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983821.787;-77.0;-101.0;18.0;-7.2;21.0;-140.0;-95.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983822.033;-78.0;-101.0;17.6;-7.1;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983822.279;-79.0;-101.0;18.2;-7.3;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983822.586;-80.0;-101.0;17.6;-7.3;21.0;-140.0;-95.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983822.831;-79.0;-101.0;18.0;-7.4;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983823.077;-80.0;-101.0;18.8;-7.3;17.0;-140.0;-95.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983823.322;-77.0;-101.0;17.6;-6.9;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983823.567;-79.0;-101.0;17.8;-7.1;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983823.874;-79.0;-101.0;17.8;-7.1;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983824.120;-79.0;-101.0;17.6;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983824.365;-79.0;-101.0;17.8;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983824.611;-77.0;-101.0;17.4;-7.1;21.0;-140.0;-95.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983824.856;-80.0;-101.0;17.0;-7.2;21.0;-140.0;-94.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983825.164;-79.0;-101.0;17.6;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983825.409;-77.0;-101.0;17.4;-7.4;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983825.654;-78.0;-101.0;18.2;-7.3;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983825.900;-79.0;-101.0;17.4;-7.1;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983826.146;-79.0;-101.0;18.6;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983826.452;-79.0;-101.0;17.4;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983826.698;-78.0;-100.0;17.4;-7.3;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983826.943;-77.0;-100.0;17.8;-7.2;21.0;-140.0;-95.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983827.189;-76.0;-101.0;18.0;-7.0;21.0;-140.0;-94.0;-101.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983827.435;-77.0;-101.0;18.4;-7.2;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983827.741;-79.0;-101.0;18.0;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983827.987;-76.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983828.233;-77.0;-100.0;18.4;-7.2;21.0;-140.0;-94.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983828.479;-77.0;-100.0;19.0;-7.0;21.0;-140.0;-95.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983828.724;-75.0;-101.0;18.6;-7.2;21.0;-140.0;-95.0;-101.0;-75.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983829.031;-78.0;-100.0;18.8;-7.2;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983829.277;-79.0;-100.0;18.4;-7.3;21.0;-140.0;-94.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983829.523;-78.0;-101.0;18.4;-7.3;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983829.768;-76.0;-101.0;18.6;-7.1;21.0;-140.0;-94.0;-101.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983830.013;-79.0;-101.0;18.2;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983830.331;-78.0;-100.0;18.4;-7.2;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983830.577;-79.0;-100.0;18.0;-7.3;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983830.823;-78.0;-101.0;18.2;-7.3;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983831.068;-78.0;-101.0;17.8;-7.2;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983831.314;-78.0;-101.0;17.8;-7.2;21.0;-140.0;-94.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983831.620;-78.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983831.856;-78.0;-101.0;18.0;-7.3;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983832.102;-79.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983832.347;-79.0;-100.0;18.8;-7.2;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983832.593;-79.0;-100.0;18.4;-7.2;21.0;-140.0;-94.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983832.900;-79.0;-100.0;19.0;-7.2;21.0;-140.0;-94.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983833.146;-77.0;-100.0;17.8;-7.4;21.0;-140.0;-95.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983833.392;-79.0;-101.0;18.8;-7.3;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983833.637;-79.0;-100.0;18.4;-7.2;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983833.883;-78.0;-100.0;19.6;-7.2;9.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983834.191;-79.0;-101.0;18.0;-7.0;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983834.436;-75.0;-101.0;18.2;-7.2;21.0;-140.0;-95.0;-101.0;-75.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983834.682;-80.0;-101.0;18.0;-7.2;21.0;-140.0;-94.0;-101.0;-80.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983834.927;-78.0;-101.0;18.0;-7.1;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983835.173;-79.0;-101.0;18.0;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983835.480;-79.0;-100.0;18.2;-7.1;21.0;-140.0;-94.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983835.725;-78.0;-100.0;18.6;-7.3;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983835.971;-78.0;-100.0;17.6;-7.3;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983836.217;-79.0;-100.0;18.4;-7.2;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983836.463;-78.0;-101.0;17.2;-7.1;21.0;-140.0;-95.0;-101.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983836.770;-79.0;-101.0;18.0;-7.1;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983837.015;-77.0;-101.0;18.0;-7.3;21.0;-140.0;-94.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983837.261;-79.0;-101.0;18.0;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983837.507;-78.0;-100.0;19.2;-7.3;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983837.752;-79.0;-100.0;18.4;-7.1;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983838.059;-78.0;-100.0;18.0;-7.0;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983838.305;-79.0;-101.0;18.6;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983838.551;-79.0;-100.0;19.0;-7.1;21.0;-140.0;-95.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983838.796;-78.0;-100.0;18.6;-7.1;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983839.042;-79.0;-101.0;18.2;-7.0;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983839.350;-76.0;-101.0;18.0;-7.0;21.0;-140.0;-95.0;-101.0;-76.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983839.595;-79.0;-100.0;18.8;-7.2;21.0;-140.0;-94.0;-100.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983839.841;-79.0;-101.0;18.6;-7.0;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983840.086;-77.0;-100.0;18.6;-7.1;21.0;-140.0;-94.0;-100.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983840.333;-79.0;-101.0;18.0;-7.2;21.0;-140.0;-95.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983840.640;-79.0;-101.0;18.6;-7.0;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983840.885;-79.0;-101.0;18.2;-7.2;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983841.131;-79.0;-101.0;17.6;-7.1;21.0;-140.0;-94.0;-101.0;-79.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983841.377;-77.0;-101.0;18.4;-7.2;21.0;-140.0;-95.0;-101.0;-77.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983841.623;-78.0;-100.0;18.2;-7.2;21.0;-140.0;-94.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
1575983841.930;-78.0;-100.0;18.4;-7.1;21.0;-140.0;-95.0;-100.0;-78.0;nan;nan;nan;nan;B3;20 MHz;1300;19300;;;;31189248;7;10.150.219.50;Telekom;lte_tmobile
